Run ID,3360,,,,,,,,,,,,,,,,,,,,,,,,,,
Run Date/Time,04.01.2017 09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2006,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-04 - Protocol - OICR library round 3 (17-25) - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status,,,,,,,
Sourceplate[22],,384LDV_DMSO,G20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AA18,4.95E-05,M,XS053791c,Sample 2231,50,50,10.24,86.686,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AA23,4.95E-05,M,XS053798c,Sample 2235,50,50,10.313,88.049,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AB23,4.95E-05,M,XS053798c,Sample 2235,50,50,10.263,88.049,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AB27,4.95E-05,M,XS052977c,Sample 2238,50,50,10.382,87.721,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AA27,4.95E-05,M,XS052977c,Sample 2238,50,50,10.332,87.721,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T26,4.95E-05,M,XS126747b,Sample 2237,50,50,10.295,88.457,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S26,4.95E-05,M,XS126747b,Sample 2237,50,50,10.245,88.457,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S22,4.95E-05,M,XS052892c,Sample 2234,50,50,10.317,87.924,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T22,4.95E-05,M,XS052892c,Sample 2234,50,50,10.267,87.924,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,L21,4.95E-05,M,XS089817a,Sample 2233,50,50,10.398,85.986,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,K21,4.95E-05,M,XS089817a,Sample 2233,50,50,10.348,85.986,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,O17,4.95E-05,M,XS122664b,Sample 2230,50,50,10.364,86.144,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F20,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,P17,4.95E-05,M,XS122664b,Sample 2230,50,50,10.314,86.144,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Q17,4.95E-05,M,XS052965e,Sample 2246,50,50,10.326,87.023,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,R17,4.95E-05,M,XS052965e,Sample 2246,50,50,10.276,87.023,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,C21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,U13,4.95E-05,M,XS122630b,Sample 2243,50,50,10.332,87.077,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,C21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,V13,4.95E-05,M,XS122630b,Sample 2243,50,50,10.282,87.077,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,D21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AC14,4.95E-05,M,XS042937c,Sample 2244,50,50,10.239,87.467,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,D21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AD14,4.95E-05,M,XS042937c,Sample 2244,50,50,10.189,87.467,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,G21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AD18,4.95E-05,M,XS130824b,Sample 2247,50,50,10.158,87.127,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,G21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AC18,4.95E-05,M,XS130824b,Sample 2247,50,50,10.108,87.127,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AC23,4.95E-05,M,XS211747a,Sample 2251,50,50,10.237,87.844,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AD23,4.95E-05,M,XS211747a,Sample 2251,50,50,10.187,87.844,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AD27,4.95E-05,M,XS125565b,Sample 2254,50,50,10.378,87.595,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AC27,4.95E-05,M,XS125565b,Sample 2254,50,50,10.328,87.595,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,V26,4.95E-05,M,XS126753b,Sample 2253,50,50,10.337,88.271,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,U26,4.95E-05,M,XS126753b,Sample 2253,50,50,10.287,88.271,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,U22,4.95E-05,M,XS090480a,Sample 2250,50,50,10.257,87.648,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,V22,4.95E-05,M,XS090480a,Sample 2250,50,50,10.207,87.648,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,N21,4.95E-05,M,XS125993b,Sample 2249,50,50,10.293,88.805,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,M21,4.95E-05,M,XS125993b,Sample 2249,50,50,10.243,88.805,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,H21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F20,4.95E-05,M,XS054347c,Sample 2248,50,50,10.212,87.354,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,H21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E20,4.95E-05,M,XS054347c,Sample 2248,50,50,10.162,87.354,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,E21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E16,4.95E-05,M,XS053790c,Sample 2245,50,50,10.43,85.069,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,E21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F16,4.95E-05,M,XS053790c,Sample 2245,50,50,10.38,85.069,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,A21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F11,4.95E-05,M,XS050879c,Sample 2241,50,50,10.114,78.39,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,A21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E11,4.95E-05,M,XS050879c,Sample 2241,50,50,10.064,78.39,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,B21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,M12,4.95E-05,M,XS054644c,Sample 2242,50,50,10.251,86.744,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,B21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,N12,4.95E-05,M,XS054644c,Sample 2242,50,50,10.201,86.744,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,L21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F25,4.95E-05,M,XS054355c,Sample 2252,50,50,10.361,88.497,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,L21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E25,4.95E-05,M,XS054355c,Sample 2252,50,50,10.311,88.497,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,O21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E29,4.95E-05,M,XS123832b,Sample 2255,50,50,10.338,87.693,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,O21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F29,4.95E-05,M,XS123832b,Sample 2255,50,50,10.288,87.693,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,P21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,M30,4.95E-05,M,XS124905b,Sample 2256,50,50,10.319,83.495,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,P21,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,N30,4.95E-05,M,XS124905b,Sample 2256,50,50,10.269,83.495,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,P22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,O30,4.95E-05,M,XS050598c,Sample 2272,50,50,10.309,83.62,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,P22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,P30,4.95E-05,M,XS050598c,Sample 2272,50,50,10.259,83.62,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,O22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H29,4.95E-05,M,XS123847b,Sample 2271,50,50,9.594,83.91,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,O22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G29,4.95E-05,M,XS123847b,Sample 2271,50,50,9.544,83.91,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,L22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G25,4.95E-05,M,XS056244c,Sample 2268,50,50,10.474,87.635,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,L22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H25,4.95E-05,M,XS056244c,Sample 2268,50,50,10.424,87.635,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,H22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H20,4.95E-05,M,XS051846c,Sample 2264,50,50,10.2,86.961,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,H22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G20,4.95E-05,M,XS051846c,Sample 2264,50,50,10.15,86.961,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,E22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G16,4.95E-05,M,XS212013a,Sample 2261,50,50,10.312,86.392,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,E22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H16,4.95E-05,M,XS212013a,Sample 2261,50,50,10.262,86.392,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,A22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H11,4.95E-05,M,XS212032a,Sample 2257,50,50,10.757,76.079,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,A22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G11,4.95E-05,M,XS212032a,Sample 2257,50,50,10.707,76.079,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,B22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,O12,4.95E-05,M,XS088810a,Sample 2258,50,50,10.324,85.365,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,B22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,P12,4.95E-05,M,XS088810a,Sample 2258,50,50,10.274,85.365,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,C22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,W13,4.95E-05,M,XS122647b,Sample 2259,50,50,10.114,86.516,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,C22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,X13,4.95E-05,M,XS122647b,Sample 2259,50,50,10.064,86.516,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,D22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AE14,4.95E-05,M,XS051843c,Sample 2260,50,50,10.381,86.63,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,D22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AF14,4.95E-05,M,XS051843c,Sample 2260,50,50,10.331,86.63,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,G22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AF18,4.95E-05,M,XS056216c,Sample 2263,50,50,10.204,86.828,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,G22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AE18,4.95E-05,M,XS056216c,Sample 2263,50,50,10.154,86.828,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AE23,4.95E-05,M,XS128077b,Sample 2267,50,50,10.327,86.995,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,K22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AF23,4.95E-05,M,XS128077b,Sample 2267,50,50,10.277,86.995,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AF27,4.95E-05,M,XS054359c,Sample 2270,50,50,10.375,87.153,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,N22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AE27,4.95E-05,M,XS054359c,Sample 2270,50,50,10.325,87.153,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,X26,4.95E-05,M,XS056209c,Sample 2269,50,50,9.662,87.828,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,M22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,W26,4.95E-05,M,XS056209c,Sample 2269,50,50,9.612,87.828,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,W22,4.95E-05,M,XS052336c,Sample 2266,50,50,10.474,87.62,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,J22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,X22,4.95E-05,M,XS052336c,Sample 2266,50,50,10.424,87.62,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,P21,4.95E-05,M,XS089819a,Sample 2265,50,50,10.452,88.164,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,I22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,O21,4.95E-05,M,XS089819a,Sample 2265,50,50,10.402,88.164,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S17,4.95E-05,M,XS212133a,Sample 2262,50,50,10.493,86.648,Percent,DMSO,,,,,,,,
Sourceplate[22],,384LDV_DMSO,F22,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T17,4.95E-05,M,XS212133a,Sample 2262,50,50,10.443,86.648,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,A3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Q30,4.95E-05,M,XS125929b,Sample 2337,50,50,10.397,79.081,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,A3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,R30,4.95E-05,M,XS125929b,Sample 2337,50,50,10.347,79.081,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,B3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Y31,4.95E-05,M,XS126269b,Sample 2338,50,50,10.219,84.627,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,B3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Z31,4.95E-05,M,XS126269b,Sample 2338,50,50,10.169,84.627,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,E3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Z35,4.95E-05,M,XS049827c,Sample 2341,50,50,10.374,85.753,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,E3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Y35,4.95E-05,M,XS049827c,Sample 2341,50,50,10.324,85.753,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,I3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Y40,4.95E-05,M,XS126428b,Sample 2345,50,50,10.613,86.367,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,I3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Z40,4.95E-05,M,XS126428b,Sample 2345,50,50,10.563,86.367,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,L3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Z44,4.95E-05,M,XS130175b,Sample 2348,50,50,10.582,86.405,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,L3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Y44,4.95E-05,M,XS130175b,Sample 2348,50,50,10.532,86.405,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,K3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,R43,4.95E-05,M,XS131740b,Sample 2347,50,50,10.508,86.376,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,K3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Q43,4.95E-05,M,XS131740b,Sample 2347,50,50,10.458,86.376,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,H3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Q39,4.95E-05,M,XS047985c,Sample 2344,50,50,10.411,86.343,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,H3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,R39,4.95E-05,M,XS047985c,Sample 2344,50,50,10.361,86.343,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,G3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,J38,4.95E-05,M,XS125911b,Sample 2343,50,50,10.273,85.024,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,G3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,I38,4.95E-05,M,XS125911b,Sample 2343,50,50,10.223,85.024,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,F3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,B37,4.95E-05,M,XS047981c,Sample 2342,50,50,10.347,85.076,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,F3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,A37,4.95E-05,M,XS047981c,Sample 2342,50,50,10.297,85.076,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,C3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,A33,4.95E-05,M,XS049825e,Sample 2339,50,50,9.612,83.06,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,C3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,B33,4.95E-05,M,XS049825e,Sample 2339,50,50,9.562,83.06,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,D3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,M34,4.95E-05,M,XS061730c,Sample 2340,50,50,10.275,85.228,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,D3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,N34,4.95E-05,M,XS061730c,Sample 2340,50,50,10.225,85.228,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,J3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,F42,4.95E-05,M,XS051788c,Sample 2346,50,50,10.41,81.978,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,J3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,E42,4.95E-05,M,XS051788c,Sample 2346,50,50,10.36,81.978,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,M3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,B46,4.95E-05,M,XS128644b,Sample 2349,50,50,10.599,86.049,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,M3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,A46,4.95E-05,M,XS128644b,Sample 2349,50,50,10.549,86.049,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,N3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,I47,4.95E-05,M,XS126054b,Sample 2350,50,50,10.497,85.953,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,N3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,J47,4.95E-05,M,XS126054b,Sample 2350,50,50,10.447,85.953,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,O3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,Q48,4.95E-05,M,XS132421b,Sample 2351,50,50,10.707,85.371,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,O3,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,R48,4.95E-05,M,XS132421b,Sample 2351,50,50,10.657,85.371,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,O4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S48,4.95E-05,M,XS128794b,Sample 2367,50,50,10.142,86.602,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,O4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T48,4.95E-05,M,XS128794b,Sample 2367,50,50,10.092,86.602,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,N4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,L47,4.95E-05,M,XS212141a,Sample 2366,50,50,10.504,87.337,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,N4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,K47,4.95E-05,M,XS212141a,Sample 2366,50,50,10.454,87.337,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,M4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,D46,4.95E-05,M,XS051110c,Sample 2365,50,50,10.456,87.733,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,M4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,C46,4.95E-05,M,XS051110c,Sample 2365,50,50,10.406,87.733,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,J4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,G42,4.95E-05,M,XS127177b,Sample 2362,50,50,10.332,87.071,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,J4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,H42,4.95E-05,M,XS127177b,Sample 2362,50,50,10.282,87.071,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,G4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,K38,4.95E-05,M,XS048965c,Sample 2359,50,50,10.276,86.939,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,G4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,L38,4.95E-05,M,XS048965c,Sample 2359,50,50,10.226,86.939,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,H4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S39,4.95E-05,M,XS128628b,Sample 2360,50,50,10.542,86.772,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,H4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T39,4.95E-05,M,XS128628b,Sample 2360,50,50,10.492,86.772,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,K4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,T43,4.95E-05,M,XS048972c,Sample 2363,50,50,10.684,87.609,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,K4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,S43,4.95E-05,M,XS048972c,Sample 2363,50,50,10.634,87.609,Percent,DMSO,,,,,,,,
Sourceplate[23],,384LDV_DMSO,L4,0.005,M,Destination Plate[3],,Greiner_1536HiBasePS_782096,AA44,4.95E-05,M,XS130181b,Sample 2364,50,50,10.58,87.854,Percent,DMSO,,,,,,,,
